example_id,stratum,position,offset,timestep,corruption_level,n_corrupted_predecessors,clean_token,proposed_token,verifier_token,accepted,entropy,normalized_entropy,top1_probability,top1_top2_margin,effective_support,existing_draftability_score,teacher_entropy,corrupt_entropy
w0229r1,SCHEDULE,122,4,0.91924,1,2,3060,279,19643,0,2.9218,0.235203,0.489608,0.423347,18.5747,1.962038,2.964352,7.450142
w0229r1,SCHEDULE,123,5,0.91924,1,3,279,279,279,1,3.581282,0.288291,0.335125,0.273133,35.9196,1.912226,2.776547,7.311196
w0229r1,SCHEDULE,124,6,0.91924,1,4,220,279,220,0,3.618583,0.291293,0.262622,0.166009,37.2847,1.836817,2.657372,8.351008
w0229r1,SCHEDULE,125,7,0.91924,1,5,16,279,16,0,3.715098,0.299063,0.220749,0.102591,41.0626,1.990748,0.061843,8.744884
w0229r1,SCHEDULE,126,8,0.91924,1,6,24,279,24,0,3.875046,0.311938,0.184704,0.057759,48.1849,1.994235,0.044971,6.172504
w0229r2,SCHEDULE,120,2,0.216211,0,0,12529,12529,12529,1,0.691917,0.055699,0.884087,0.85739,1.9975,0.0,0.787631,0.787631
w0229r2,SCHEDULE,121,3,0.216211,0,0,641,641,641,1,0.793403,0.063868,0.859719,0.797441,2.2109,0.0,0.765204,0.765204
w0229r2,SCHEDULE,122,4,0.216211,0,0,1061,198,198,1,3.883195,0.312594,0.146704,0.017238,48.5792,0.0,3.902562,3.902562
w0229r2,SCHEDULE,123,5,0.216211,1,0,12495,760,557,0,6.11282,0.492078,0.073046,0.012489,451.6103,1.968225,3.54389,5.884741
w0229r2,SCHEDULE,124,6,0.216211,0,1,264,279,279,1,2.843656,0.228912,0.522771,0.419832,17.1785,0.951173,2.114397,3.071344
w0229r2,SCHEDULE,125,7,0.216211,0,1,9704,220,220,1,3.612344,0.290791,0.276641,0.16132,37.0528,0.905233,3.39667,4.514085
w0229r2,SCHEDULE,126,8,0.216211,0,1,303,303,314,0,1.601618,0.128929,0.394398,0.123332,4.9611,0.861024,1.485994,1.522238
w0229r3,SCHEDULE,120,2,0.66501,0,0,2503,8330,8330,1,2.919856,0.235046,0.313165,0.14554,18.5386,0.0,2.847456,2.847456
w0229r3,SCHEDULE,121,3,0.66501,1,0,554,8330,7278,0,1.353456,0.108952,0.754263,0.699624,3.8708,1.941518,1.522285,6.840941
w0229r3,SCHEDULE,122,4,0.66501,0,1,12,56490,56490,1,0.946064,0.076157,0.877731,0.851226,2.5756,0.660929,1.023507,3.0639
w0229r3,SCHEDULE,123,5,0.66501,0,1,31,3056,898,0,4.839161,0.389549,0.138554,0.043327,126.3633,1.6535,2.402127,6.230232
w0229r3,SCHEDULE,124,6,0.66501,1,1,542,12,898,0,4.114551,0.331218,0.295702,0.205518,61.2247,1.502469,4.883584,7.006355
w0229r3,SCHEDULE,125,7,0.66501,0,2,14759,14759,14759,1,0.017446,0.001404,0.998391,0.997839,1.0176,1.036513,0.005478,3.77112
w0229r3,SCHEDULE,126,8,0.66501,0,2,8330,8330,8330,1,0.735191,0.059182,0.906708,0.892053,2.0859,0.24356,0.908183,1.555763
w0230r0,SCHEDULE,120,2,0.650209,1,0,535,641,641,1,1.148195,0.092429,0.747247,0.617395,3.1525,1.815783,1.115081,6.093317
w0230r0,SCHEDULE,121,3,0.650209,1,1,1379,641,781,0,0.988066,0.079539,0.77897,0.659511,2.686,1.700513,4.392857,5.926945
w0230r0,SCHEDULE,122,4,0.650209,1,2,23568,28905,32918,0,4.452944,0.358459,0.142338,0.044511,85.8794,1.751486,3.425552,5.63126
w0230r0,SCHEDULE,123,5,0.650209,1,3,15578,279,321,0,5.237617,0.421624,0.124456,0.038919,188.2211,1.916558,2.40428,7.84422
w0230r0,SCHEDULE,124,6,0.650209,1,4,310,557,310,0,4.835413,0.389247,0.103489,0.01216,125.8905,1.982089,1.104842,6.247491
w0230r0,SCHEDULE,125,7,0.650209,1,5,7765,279,7765,0,4.946318,0.398175,0.147397,0.073281,140.6561,1.996915,2.88459,6.547019
w0230r0,SCHEDULE,126,8,0.650209,0,6,11683,364,11683,0,4.180202,0.336503,0.155185,0.05499,65.379,1.892156,1.669198,5.902861
w0230r1,SCHEDULE,120,2,0.077104,0,0,995,314,314,1,2.287131,0.184112,0.492549,0.332642,9.8466,0.0,2.314184,2.314184
w0230r1,SCHEDULE,121,3,0.077104,0,0,978,978,978,1,3.07042,0.247167,0.396072,0.18407,21.551,0.0,2.12763,2.12763
w0230r1,SCHEDULE,122,4,0.077104,0,0,52392,687,687,1,4.392937,0.353628,0.111308,0.013079,80.8776,0.0,4.23848,4.23848
w0230r1,SCHEDULE,123,5,0.077104,0,0,1083,1083,1083,1,2.010381,0.161834,0.376731,0.175082,7.4662,0.0,1.793036,1.793036
w0230r1,SCHEDULE,124,6,0.077104,0,0,12156,12156,12156,1,2.999601,0.241466,0.432573,0.336053,20.0775,0.0,2.623244,2.623244
w0230r1,SCHEDULE,125,7,0.077104,0,0,3349,3349,3349,1,4.052403,0.326216,0.144618,0.045224,57.5356,0.0,3.963772,3.963772
w0230r1,SCHEDULE,126,8,0.077104,0,0,35195,35195,35195,1,1.608906,0.129516,0.634426,0.474018,4.9973,0.0,1.364234,1.364234
w0230r2,SCHEDULE,120,2,0.956821,1,0,322,322,322,1,0.313715,0.025254,0.937779,0.901417,1.3685,1.99729,0.048422,7.205305
w0230r2,SCHEDULE,121,3,0.956821,1,1,840,840,840,1,0.030402,0.002447,0.996453,0.995423,1.0309,1.999978,0.000352,4.505
w0230r2,SCHEDULE,122,4,0.956821,1,2,20065,641,20065,0,2.909211,0.234189,0.324838,0.150965,18.3423,1.795246,1.783051,7.296227
w0230r2,SCHEDULE,123,5,0.956821,1,3,641,561,641,0,5.098119,0.410395,0.179192,0.048092,163.7136,1.842583,1.42047,8.032959
w0230r2,SCHEDULE,124,6,0.956821,0,4,695,561,561,1,4.633183,0.372968,0.1855,0.041033,102.8409,0.631635,4.347751,5.504987
w0230r2,SCHEDULE,125,7,0.956821,1,4,248044,410,561,0,6.010985,0.48388,0.137894,0.0,407.885,1.73383,5.429729,8.07826
w0230r2,SCHEDULE,126,8,0.956821,1,5,23816,760,410,0,6.648674,0.535213,0.137417,0.03688,771.7603,1.580986,6.743134,8.669074
w0230r3,SCHEDULE,120,2,0.722313,1,0,310,264,310,0,5.071453,0.408248,0.106639,0.041959,159.4058,1.954038,0.274661,7.133118
w0230r3,SCHEDULE,121,3,0.722313,0,1,279,279,279,1,3.953483,0.318252,0.35799,0.248809,52.1166,1.254041,2.431815,6.206698
w0230r3,SCHEDULE,122,4,0.722313,1,1,4097,491,4097,0,6.842136,0.550787,0.082599,0.06298,936.4877,1.919554,6.578158,6.069629
w0230r3,SCHEDULE,123,5,0.722313,1,2,11137,641,18645,0,5.837861,0.469944,0.085894,0.033797,343.0446,1.79945,6.588293,7.293148
w0230r3,SCHEDULE,124,6,0.722313,0,3,1908,1908,2210,0,5.0124,0.403495,0.18094,0.110083,150.2649,1.58868,3.569922,7.421195
w0230r3,SCHEDULE,125,7,0.722313,1,3,83144,641,83144,0,4.908514,0.395132,0.160875,0.069211,135.4381,1.890965,2.310652,8.449415
w0230r3,SCHEDULE,126,8,0.722313,1,4,11256,641,421,0,4.796585,0.386122,0.145089,0.051413,121.0962,1.887916,3.410457,6.880043
w0231r0,SCHEDULE,120,2,0.826225,1,0,279,321,279,0,5.601741,0.450936,0.10627,0.059113,270.8976,1.999355,2.646286,3.603421
w0231r0,SCHEDULE,121,3,0.826225,1,1,6511,303,4725,0,4.778124,0.384636,0.110411,0.006689,118.8812,1.863467,4.676167,8.257943
w0231r0,SCHEDULE,122,4,0.826225,0,2,430,641,641,1,2.283917,0.183854,0.393095,0.20741,9.8151,0.794926,2.140416,3.721713
w0231r0,SCHEDULE,123,5,0.826225,1,2,919,733,1575,0,4.326714,0.348297,0.136788,0.030257,75.6951,1.91095,1.819886,5.948749
w0231r0,SCHEDULE,124,6,0.826225,1,3,314,561,314,0,5.346718,0.430407,0.091429,0.010743,209.9182,1.995715,0.047663,6.889861
w0231r0,SCHEDULE,125,7,0.826225,1,4,16239,279,16239,0,5.60076,0.450857,0.145318,0.080833,270.6319,1.910132,2.331782,6.872977
w0231r0,SCHEDULE,126,8,0.826225,1,5,44417,279,31609,0,5.417537,0.436108,0.131375,0.05652,225.3234,1.945863,7.55377,1.83419
w0231r1,SCHEDULE,120,2,0.727591,1,0,220,1116,220,0,0.342839,0.027598,0.909984,0.825343,1.4089,1.683146,0.165003,6.071579
w0231r1,SCHEDULE,121,3,0.727591,1,1,17,17,17,1,0.514738,0.041436,0.82614,0.663464,1.6732,1.996502,0.057043,6.374091
w0231r1,SCHEDULE,122,4,0.727591,1,2,15,15,15,1,0.025314,0.002038,0.996594,0.994414,1.0256,1.998625,0.00375,7.416731
w0231r1,SCHEDULE,123,5,0.727591,0,3,16,16,16,1,0.057736,0.004648,0.991236,0.985342,1.0594,1.750173,0.21935,5.07488
w0231r1,SCHEDULE,124,6,0.727591,1,3,18,18,18,1,2.027822,0.163238,0.201451,0.044561,7.5975,1.985577,1.393757,6.959548
w0231r1,SCHEDULE,125,7,0.727591,1,4,1116,1116,1116,1,0.267912,0.021567,0.96179,0.946244,1.3072,1.911421,0.305181,6.966398
w0231r1,SCHEDULE,126,8,0.727591,1,5,279,279,279,1,2.869515,0.230994,0.518314,0.369815,17.6285,1.888768,3.429953,8.150448
w0231r2,SCHEDULE,120,2,0.883185,0,0,7181,7181,7181,1,3.512894,0.282785,0.35305,0.258028,33.5452,0.0,2.569352,2.569352
w0231r2,SCHEDULE,121,3,0.883185,1,0,88633,641,88633,0,3.847513,0.309722,0.256242,0.155896,46.8764,1.999433,0.224977,7.14805
w0231r2,SCHEDULE,122,4,0.883185,1,1,9135,641,9135,0,2.890432,0.232678,0.391422,0.247426,18.0011,1.936671,1.550934,7.436941
w0231r2,SCHEDULE,123,5,0.883185,1,2,1116,561,303,0,4.963508,0.399559,0.250821,0.187404,143.0949,1.911433,2.361322,7.74116
w0231r2,SCHEDULE,124,6,0.883185,1,3,769,279,80253,0,6.742655,0.542779,0.089984,0.044737,847.8085,1.859503,5.067305,8.677763
w0231r2,SCHEDULE,125,7,0.883185,1,4,358,279,358,0,6.570218,0.528898,0.116536,0.073665,713.5255,1.91953,2.69221,6.515357
w0231r2,SCHEDULE,126,8,0.883185,1,5,18718,279,18718,0,6.233625,0.501802,0.121125,0.070633,509.5994,1.941104,1.772238,8.763547
w0231r3,SCHEDULE,120,2,0.576611,1,0,12,4062,3618,0,3.435618,0.276565,0.306531,0.193764,31.0506,1.456485,4.266684,6.631489
w0231r3,SCHEDULE,121,3,0.576611,0,1,31,3618,1944,0,3.956997,0.318535,0.41188,0.301024,52.3,1.276709,2.32142,4.335346
w0231r3,SCHEDULE,122,4,0.576611,1,1,3618,5319,12,0,4.380214,0.352604,0.227383,0.119975,79.8551,1.665303,3.444228,6.998293
w0231r3,SCHEDULE,123,5,0.576611,1,2,24439,328,4062,0,1.620506,0.13045,0.720747,0.634666,5.0556,1.584822,3.651148,3.871842
w0231r3,SCHEDULE,124,6,0.576611,1,3,328,328,328,1,2.806707,0.225938,0.367222,0.170662,16.5553,1.64437,1.500933,8.374189
w0231r3,SCHEDULE,125,7,0.576611,0,4,641,1116,1116,1,2.493601,0.200733,0.376616,0.198715,12.1048,0.583354,2.013733,3.287246
w0231r3,SCHEDULE,126,8,0.576611,1,4,695,271,271,1,5.120556,0.412201,0.081033,0.009522,167.4284,1.928676,4.666067,7.292798
w0232r0,SCHEDULE,120,2,0.329111,1,0,76,1116,76,0,5.860801,0.47179,0.120411,0.020587,351.0051,1.971019,1.188832,6.019305
w0232r0,SCHEDULE,121,3,0.329111,0,1,956,1116,956,0,5.532811,0.445387,0.194385,0.138693,252.8537,1.99693,0.014088,7.285406
w0232r0,SCHEDULE,122,4,0.329111,0,1,314,446,314,0,2.081345,0.167547,0.41997,0.195176,8.0152,1.801228,0.21543,5.010953
w0232r0,SCHEDULE,123,5,0.329111,1,1,3977,314,14130,0,0.980552,0.078934,0.878066,0.856084,2.6659,1.886832,6.618928,2.233081
w0232r0,SCHEDULE,124,6,0.329111,0,2,551,421,421,1,3.815463,0.307142,0.141759,0.008589,45.3978,0.987209,3.256942,4.81723
w0232r0,SCHEDULE,125,7,0.329111,0,2,13325,1362,1362,1,3.247882,0.261452,0.210049,0.046463,25.7358,0.658034,2.677744,3.370528
w0232r0,SCHEDULE,126,8,0.329111,1,2,37048,3397,18309,0,4.456481,0.358743,0.206182,0.139245,86.1837,1.7012,3.902395,7.437549
w0232r1,SCHEDULE,120,2,0.219318,0,0,1146,1146,1146,1,4.239445,0.341272,0.188425,0.093679,69.3693,0.0,3.921934,3.921934
w0232r1,SCHEDULE,121,3,0.219318,0,0,19542,19542,19542,1,0.533572,0.042952,0.9112,0.886917,1.705,0.0,0.511329,0.511329
w0232r1,SCHEDULE,122,4,0.219318,0,0,641,641,641,1,2.291231,0.184442,0.520912,0.430391,9.8871,0.0,2.321131,2.321131
w0232r1,SCHEDULE,123,5,0.219318,0,0,44353,561,561,1,4.87271,0.39225,0.131858,0.007989,130.6746,0.0,4.919799,4.919799
w0232r1,SCHEDULE,124,6,0.219318,1,0,496,561,279,0,6.591753,0.530631,0.078872,0.017446,729.0578,1.935399,2.254097,6.228516
w0232r1,SCHEDULE,125,7,0.219318,1,1,686,760,686,0,6.730757,0.541821,0.069893,0.038878,837.7811,1.995944,0.446963,4.724842
w0232r1,SCHEDULE,126,8,0.219318,1,2,16603,279,16603,0,6.387359,0.514178,0.11337,0.044608,594.2851,1.999173,0.010365,6.186607
w0232r2,SCHEDULE,120,2,0.534819,1,0,1330,279,279,1,1.62614,0.130903,0.678343,0.54477,5.0842,1.778603,1.928672,5.45006
w0232r2,SCHEDULE,121,3,0.534819,0,1,36055,36055,36055,1,4.164587,0.335246,0.234088,0.178487,64.3661,0.913138,4.322958,6.072581
w0232r2,SCHEDULE,122,4,0.534819,1,1,1678,383,1678,0,4.672921,0.376167,0.112682,0.048478,107.0099,1.891577,3.141852,7.244445
w0232r2,SCHEDULE,123,5,0.534819,1,2,3325,383,3325,0,3.542353,0.285157,0.19414,0.022812,34.5481,1.999639,0.003772,7.191414
w0232r2,SCHEDULE,124,6,0.534819,0,3,421,279,1116,0,3.514384,0.282905,0.141064,0.0,33.5952,1.701497,3.527968,5.809822
w0232r2,SCHEDULE,125,7,0.534819,0,3,2418,67140,513,0,2.871092,0.231121,0.395383,0.282104,17.6563,1.457487,3.021591,6.466855
w0232r2,SCHEDULE,126,8,0.534819,1,3,46966,8826,383,0,3.810453,0.306739,0.212625,0.123989,45.1709,1.922037,3.047553,8.199418
w0232r3,SCHEDULE,120,2,0.814826,1,0,978,978,978,1,1.845488,0.14856,0.685182,0.603349,6.3312,1.868838,1.801832,7.57483
w0232r3,SCHEDULE,121,3,0.814826,1,1,2858,424,2858,0,3.421666,0.275442,0.293823,0.11561,30.6204,1.980694,0.286274,6.195386
w0232r3,SCHEDULE,122,4,0.814826,1,2,310,424,310,0,3.319458,0.267214,0.281565,0.033085,27.6454,1.975149,0.119813,7.447915
w0232r3,SCHEDULE,123,5,0.814826,1,3,1042,279,1420,0,3.551749,0.285913,0.28244,0.131261,34.8743,1.963624,4.086825,8.017253
w0232r3,SCHEDULE,124,6,0.814826,1,4,5316,279,279,1,4.090794,0.329306,0.162438,0.0,59.7873,1.894939,2.817102,6.276318
w0232r3,SCHEDULE,125,7,0.814826,1,5,1353,641,1436,0,4.019825,0.323593,0.243297,0.153793,55.6914,1.896745,3.223647,5.129907
w0232r3,SCHEDULE,126,8,0.814826,1,6,1472,641,506,0,4.116352,0.331363,0.239106,0.12616,61.3351,1.959615,0.758635,8.530408
w0233r0,SCHEDULE,120,2,0.918323,1,0,264,369,264,0,3.830015,0.308313,0.147664,0.046176,46.0632,1.615939,2.139445,5.954451
w0233r0,SCHEDULE,121,3,0.918323,1,1,5067,1141,17724,0,3.755104,0.302283,0.141014,0.031192,42.7387,1.953333,3.793864,2.335868
w0233r0,SCHEDULE,122,4,0.918323,0,2,316,316,316,1,0.217977,0.017547,0.971777,0.96225,1.2436,1.994421,0.026111,4.755622
w0233r0,SCHEDULE,123,5,0.918323,1,2,2938,63368,2938,0,0.834307,0.067161,0.804725,0.729874,2.3032,1.99894,0.00572,7.562655
w0233r0,SCHEDULE,124,6,0.918323,1,3,7772,314,7772,0,1.664714,0.134008,0.615961,0.439485,5.2842,1.989502,0.084268,6.987761
w0233r0,SCHEDULE,125,7,0.918323,0,4,314,369,314,0,1.942742,0.156389,0.416343,0.048922,6.9779,1.303372,0.752404,4.227918
w0233r0,SCHEDULE,126,8,0.918323,1,4,220,2942,220,0,1.649931,0.132818,0.65008,0.505027,5.2066,1.867981,1.353544,7.232064
w0233r1,SCHEDULE,120,2,0.15862,0,0,1116,1116,1116,1,1.152066,0.09274,0.526799,0.164736,3.1647,0.0,1.184095,1.184095
w0233r1,SCHEDULE,121,3,0.15862,0,0,6044,5640,5640,1,5.508387,0.443421,0.066908,0.0148,246.7527,0.0,5.560775,5.560775
w0233r1,SCHEDULE,122,4,0.15862,0,0,47439,47439,47439,1,1.653991,0.133145,0.62571,0.529754,5.2278,0.0,1.649862,1.649862
w0233r1,SCHEDULE,123,5,0.15862,0,0,321,321,321,1,0.788937,0.063509,0.493697,0.0,2.2011,0.0,0.792346,0.792346
w0233r1,SCHEDULE,124,6,0.15862,1,0,6044,321,2605,0,5.30866,0.427343,0.112931,0.052483,202.0792,1.979265,5.556376,6.540393
w0233r1,SCHEDULE,125,7,0.15862,0,1,554,2605,2605,1,2.460982,0.198107,0.530487,0.474574,11.7163,1.784984,2.930805,1.815333
w0233r1,SCHEDULE,126,8,0.15862,0,1,12,12,12,1,0.968576,0.07797,0.880248,0.864125,2.6342,0.465661,0.977015,2.659027
w0233r2,SCHEDULE,120,2,0.192941,0,0,9257,9257,9257,1,4.130377,0.332492,0.133243,0.015656,62.2014,0.0,4.136133,4.136133
w0233r2,SCHEDULE,121,3,0.192941,1,0,1083,279,3055,0,4.579968,0.368684,0.134277,0.04199,97.5113,1.733755,3.103566,7.075225
w0233r2,SCHEDULE,122,4,0.192941,0,1,264,279,279,1,4.824073,0.388334,0.26827,0.149226,124.471,0.359512,5.55106,5.356547
w0233r2,SCHEDULE,123,5,0.192941,1,1,777,6092,18508,0,5.918973,0.476473,0.061386,0.010495,372.0296,1.901154,4.675527,7.432309
w0233r2,SCHEDULE,124,6,0.192941,0,2,18508,18508,18508,1,3.762195,0.302854,0.3041,0.236246,43.0428,0.846976,2.646114,4.738619
w0233r2,SCHEDULE,125,7,0.192941,0,2,6047,2982,2982,1,2.956659,0.238009,0.265347,0.058695,19.2336,1.686017,2.074217,3.165939
w0233r2,SCHEDULE,126,8,0.192941,0,2,88603,641,641,1,1.493087,0.120192,0.656546,0.490545,4.4508,0.147047,1.469912,1.743777
w0233r3,SCHEDULE,120,2,0.232354,0,0,220,220,220,1,0.645717,0.05198,0.850034,0.760441,1.9074,0.0,0.398554,0.398554
w0233r3,SCHEDULE,121,3,0.232354,0,0,16,16,16,1,0.038186,0.003074,0.994585,0.99052,1.0389,0.0,0.078564,0.078564
w0233r3,SCHEDULE,122,4,0.232354,0,0,24,24,24,1,0.01192,0.00096,0.998824,0.998394,1.012,0.0,0.050329,0.050329
w0233r3,SCHEDULE,123,5,0.232354,1,0,17,17,17,1,0.455368,0.036657,0.864433,0.747445,1.5768,1.991732,0.527047,7.025969
w0233r3,SCHEDULE,124,6,0.232354,0,1,22,22,22,1,1.194328,0.096142,0.512095,0.270199,3.3013,1.480829,1.178661,3.376113
w0233r3,SCHEDULE,125,7,0.232354,0,1,1116,1116,1116,1,1.134487,0.091325,0.729995,0.60314,3.1096,1.053137,1.039558,3.839233
w0233r3,SCHEDULE,126,8,0.232354,0,1,279,1292,1292,1,2.385269,0.192012,0.389926,0.181214,10.862,0.232352,2.300818,2.761149
w0234r0,SCHEDULE,120,2,0.681974,1,0,5879,220,321,0,8.567026,0.689639,0.087393,0.078181,5255.478,1.307448,5.056408,7.174897
w0234r0,SCHEDULE,121,3,0.681974,1,1,780,279,279,1,6.379241,0.513524,0.090152,0.0,589.4804,1.998473,2.607063,0.926365
w0234r0,SCHEDULE,122,4,0.681974,0,2,2526,1765,2859,0,6.872929,0.553266,0.038507,0.006584,965.7728,1.759923,4.234125,8.109359
w0234r0,SCHEDULE,123,5,0.681974,1,2,93926,1116,5176,0,4.495993,0.361924,0.282889,0.219768,89.6571,1.891177,3.724132,8.107649
w0234r0,SCHEDULE,124,6,0.681974,1,3,3162,1116,314,0,4.382866,0.352818,0.261404,0.121485,80.0672,1.957904,3.256089,7.959702
w0234r0,SCHEDULE,125,7,0.681974,0,4,4315,1116,279,0,4.892614,0.393852,0.224893,0.096753,133.3016,1.803779,3.640631,8.268696
w0234r0,SCHEDULE,126,8,0.681974,1,4,1525,1116,354,0,3.644776,0.293402,0.406428,0.321236,38.2742,1.901496,2.941982,8.317238
w0234r1,SCHEDULE,120,2,0.669783,1,0,314,359,314,0,3.132575,0.25217,0.162077,0.019045,22.933,1.822529,2.683596,7.646589
w0234r1,SCHEDULE,121,3,0.669783,1,1,279,310,279,0,3.191291,0.256897,0.155449,0.0,24.3198,1.945943,0.583616,8.341242
w0234r1,SCHEDULE,122,4,0.669783,0,2,42734,14693,42734,0,2.985009,0.240291,0.352806,0.110326,19.7867,1.649677,2.787532,4.799397
w0234r1,SCHEDULE,123,5,0.669783,1,2,3436,1116,3436,0,2.906227,0.233949,0.225147,0.026455,18.2877,1.988772,0.116579,6.503731
w0234r1,SCHEDULE,124,6,0.669783,1,3,310,310,310,1,3.297918,0.26548,0.15218,0.0,27.0563,1.612287,2.606354,7.065084
w0234r1,SCHEDULE,125,7,0.669783,1,4,5790,641,1761,0,3.636319,0.292721,0.163542,0.019217,37.9519,1.957952,2.980464,7.165356
w0234r1,SCHEDULE,126,8,0.669783,1,5,424,279,424,0,4.287848,0.345169,0.108881,0.0,72.8096,1.977016,1.491198,7.617591
w0234r2,SCHEDULE,120,2,0.777927,0,0,506,303,303,1,1.789788,0.144077,0.605781,0.452616,5.9882,0.0,1.671558,1.671558
w0234r2,SCHEDULE,121,3,0.777927,1,0,449,279,279,1,2.406805,0.193746,0.410271,0.11011,11.0984,1.803391,3.418154,7.939389
w0234r2,SCHEDULE,122,4,0.777927,0,1,6286,22263,12772,0,2.903316,0.233715,0.417954,0.264198,18.2345,0.892861,2.958144,5.162144
w0234r2,SCHEDULE,123,5,0.777927,1,1,3790,321,16242,0,3.660228,0.294646,0.130993,0.028976,38.8702,1.92523,2.071864,5.263983
w0234r2,SCHEDULE,124,6,0.777927,0,2,314,303,314,0,3.479884,0.280128,0.167132,0.036969,32.456,1.453047,2.310837,5.176594
w0234r2,SCHEDULE,125,7,0.777927,0,2,24424,5333,5902,0,6.553538,0.527555,0.074997,0.037286,701.7227,1.149866,5.529086,7.366821
w0234r2,SCHEDULE,126,8,0.777927,0,2,785,20832,611,0,5.428555,0.436995,0.138953,0.054674,227.8198,0.646944,5.299702,5.096285
w0234r3,SCHEDULE,120,2,0.62081,0,0,5947,1048,2286,0,5.549457,0.446727,0.068545,0.018396,257.0978,0.0,4.921323,4.921323
w0234r3,SCHEDULE,121,3,0.62081,1,0,421,279,421,0,4.580207,0.368703,0.143921,0.075937,97.5346,1.919267,1.889427,7.078429
w0234r3,SCHEDULE,122,4,0.62081,0,1,279,279,279,1,2.529666,0.203636,0.500497,0.291859,12.5493,1.506567,2.293448,6.627433
w0234r3,SCHEDULE,123,5,0.62081,1,1,5319,5319,5319,1,3.172604,0.255392,0.339318,0.091068,23.8696,1.976866,2.373541,4.183887
w0234r3,SCHEDULE,124,6,0.62081,1,2,21426,328,328,1,3.675385,0.295866,0.286993,0.112923,39.4638,1.930566,2.67303,6.980675
w0234r3,SCHEDULE,125,7,0.62081,1,3,264,328,310,0,3.777712,0.304103,0.363664,0.245599,43.7159,1.902241,2.778278,7.726094
w0234r3,SCHEDULE,126,8,0.62081,1,4,328,328,328,1,4.198678,0.337991,0.27309,0.09677,66.5982,1.959587,2.694233,6.638902
w0235r0,SCHEDULE,120,2,0.451838,0,0,303,1116,1116,1,2.769222,0.22292,0.41868,0.312821,15.9462,0.0,2.949829,2.949829
w0235r0,SCHEDULE,121,3,0.451838,1,0,279,279,279,1,3.505862,0.282219,0.26754,0.124336,33.3102,1.851837,0.364815,6.717956
w0235r0,SCHEDULE,122,4,0.451838,1,1,22044,557,21165,0,5.197737,0.418414,0.167784,0.083417,180.8624,1.914769,2.260525,5.867687
w0235r0,SCHEDULE,123,5,0.451838,0,2,21165,21165,21165,1,0.430285,0.034638,0.93107,0.909173,1.5377,0.059054,0.15509,0.433555
w0235r0,SCHEDULE,124,6,0.451838,0,2,264,1116,1116,1,3.632183,0.292388,0.323166,0.211483,37.7952,1.533937,2.480418,6.081364
w0235r0,SCHEDULE,125,7,0.451838,1,2,491,279,2526,0,2.670475,0.214971,0.397214,0.209583,14.4468,1.934185,5.059475,6.896452
w0235r0,SCHEDULE,126,8,0.451838,1,3,2184,557,25898,0,5.195348,0.418222,0.125658,0.033725,180.4309,1.738542,4.490954,7.771937
w0235r1,SCHEDULE,120,2,0.232062,0,0,8243,8243,8243,1,0.074158,0.00597,0.993337,0.992174,1.077,0.0,0.051571,0.051571
w0235r1,SCHEDULE,121,3,0.232062,1,0,335,55637,335,0,3.798566,0.305782,0.242148,0.085806,44.6371,1.9961,0.243126,6.62042
w0235r1,SCHEDULE,122,4,0.232062,0,1,614,614,46385,0,2.262932,0.182164,0.550965,0.38293,9.6112,1.990297,0.706214,6.584987
w0235r1,SCHEDULE,123,5,0.232062,0,1,55419,55637,55637,1,3.649925,0.293816,0.304331,0.177467,38.4718,1.005422,2.186356,4.956326
w0235r1,SCHEDULE,124,6,0.232062,0,1,5759,641,641,1,2.785613,0.22424,0.458864,0.356478,16.2097,0.362668,2.744915,3.51404
w0235r1,SCHEDULE,125,7,0.232062,0,1,641,641,641,1,2.254354,0.181474,0.567366,0.468772,9.5291,0.323752,2.116044,2.945566
w0235r1,SCHEDULE,126,8,0.232062,0,1,561,561,561,1,3.323185,0.267514,0.453267,0.402412,27.7486,0.116495,3.377018,3.48342
w0235r2,SCHEDULE,120,2,0.569511,1,0,1070,1801,279,0,4.155466,0.334512,0.223717,0.10397,63.7817,1.90712,1.496874,6.171837
w0235r2,SCHEDULE,121,3,0.569511,1,1,1602,303,1602,0,3.714757,0.299035,0.202021,0.106593,41.0486,1.827728,3.442821,6.900631
w0235r2,SCHEDULE,122,4,0.569511,0,2,49264,1801,1801,1,3.83762,0.308926,0.232228,0.051369,46.4149,0.461007,4.304533,3.826473
w0235r2,SCHEDULE,123,5,0.569511,0,2,321,310,310,1,3.168871,0.255092,0.321001,0.187188,23.7806,0.267738,3.076567,3.317401
w0235r2,SCHEDULE,124,6,0.569511,1,2,7807,279,7807,0,2.937105,0.236435,0.486007,0.420233,18.8612,1.821511,5.073508,5.987932
w0235r2,SCHEDULE,125,7,0.569511,0,3,5354,641,310,0,3.5546,0.286143,0.236636,0.159812,34.9738,0.534655,3.641727,4.150543
w0235r2,SCHEDULE,126,8,0.569511,0,3,364,364,364,1,0.764923,0.061576,0.735807,0.496925,2.1488,0.160895,0.499515,0.984077
w0235r3,SCHEDULE,120,2,0.661843,1,0,55260,410,410,1,7.24367,0.58311,0.09678,0.034294,1399.2197,1.910222,6.982173,7.278981
w0235r3,SCHEDULE,121,3,0.661843,1,1,682,279,579,0,8.181951,0.658641,0.074745,0.045475,3575.8228,1.917307,4.901992,5.796414
